narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_15_192,P01,P01_15,00:08:41.930,00:08:42.97,00:08:44.14,31378,31448,puts down container,put-down,1,container,21,['container'],[21]
P01_15_193,P01,P01_15,00:08:43.880,00:08:44.39,00:08:47.34,31463,31640,takes lid,take,0,lid,6,['lid'],[6]
P01_15_194,P01,P01_15,00:08:46.500,00:08:47.35,00:08:50.80,31641,31847,rinses lid,rinse,2,lid,6,['lid'],[6]
P01_15_195,P01,P01_15,00:08:49.880,00:08:50.90,00:08:51.99,31854,31919,puts down lid,put-down,1,lid,6,['lid'],[6]
P01_15_196,P01,P01_15,00:08:51.170,00:08:52.07,00:08:52.94,31924,31976,takes lid,take,0,lid,6,['lid'],[6]
P01_15_197,P01,P01_15,00:08:52.170,00:08:52.83,00:08:55.32,31969,32119,rinses lid,rinse,2,lid,6,['lid'],[6]
P01_15_198,P01,P01_15,00:08:54.620,00:08:55.71,00:08:56.62,32142,32197,puts down lid,put-down,1,lid,6,['lid'],[6]
P01_15_199,P01,P01_15,00:08:57.170,00:08:56.96,00:08:58.17,32217,32290,takes colander,take,0,colander,39,['colander'],[39]
P01_15_2,P01,P01_15,00:00:05.470,00:00:05.22,00:00:06.65,313,399,takes plate,take,0,plate,2,['plate'],[2]
P01_15_20,P01,P01_15,00:00:53.320,00:00:52.85,00:00:56.05,3171,3363,puts table cloth into drawer,put-into,5,cloth:table,17,"['cloth:table', 'drawer']","[17, 8]"
P01_15_200,P01,P01_15,00:08:58.170,00:08:58.04,00:09:11.12,32282,33067,rinses colander,rinse,2,colander,39,['colander'],[39]
P01_15_201,P01,P01_15,00:09:09.160,00:09:01.26,00:09:11.55,32475,33093,stills rinsing colander,rinse,2,colander,39,['colander'],[39]
P01_15_202,P01,P01_15,00:09:11.740,00:09:11.93,00:09:13.20,33115,33192,takes sponge,take,0,sponge,9,['sponge'],[9]
P01_15_203,P01,P01_15,00:09:12.740,00:09:13.30,00:09:15.23,33198,33313,washes colander,wash,2,colander,39,['colander'],[39]
P01_15_204,P01,P01_15,00:09:14.459,00:09:15.31,00:09:16.06,33318,33363,squeezes sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_15_205,P01,P01_15,00:09:16.220,00:09:16.38,00:09:17.63,33382,33457,washes colander,wash,2,colander,39,['colander'],[39]
P01_15_206,P01,P01_15,00:09:23.890,00:09:24.01,00:09:28.76,33840,34125,rinses colander,rinse,2,colander,39,['colander'],[39]
P01_15_207,P01,P01_15,00:09:28.390,00:09:29.03,00:09:31.07,34141,34264,puts down colander,put-down,1,colander,39,['colander'],[39]
P01_15_208,P01,P01_15,00:09:31.630,00:09:32.12,00:09:32.96,34327,34377,takes pan,take,0,pan,5,['pan'],[5]
P01_15_209,P01,P01_15,00:09:37.880,00:09:32.77,00:09:50.04,34366,35402,washes pan,wash,2,pan,5,['pan'],[5]
P01_15_21,P01,P01_15,00:00:57.960,00:00:59.17,00:01:00.54,3550,3632,takes table cloth,take,0,cloth:table,17,['cloth:table'],[17]
P01_15_210,P01,P01_15,00:09:32.630,00:09:33.16,00:09:37.63,34389,34657,rinses pan,rinse,2,pan,5,['pan'],[5]
P01_15_211,P01,P01_15,00:09:36.880,00:09:37.82,00:09:38.53,34669,34711,takes sponge,take,0,sponge,9,['sponge'],[9]
P01_15_212,P01,P01_15,00:09:43.440,00:09:43.74,00:09:44.62,35024,35077,squeezes sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_15_213,P01,P01_15,00:09:44.440,00:09:44.61,00:09:45.70,35076,35142,puts down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_15_214,P01,P01_15,00:09:45.440,00:09:44.94,00:09:49.22,35096,35353,rinses sponge,rinse,2,sponge,9,['sponge'],[9]
P01_15_215,P01,P01_15,00:09:48.630,00:09:49.32,00:09:52.69,35359,35561,puts down pan,put-down,1,pan,5,['pan'],[5]
P01_15_216,P01,P01_15,00:09:53.120,00:09:53.12,00:09:55.09,35587,35705,empties saucepan,empty,20,saucepan,5,['saucepan'],[5]
P01_15_217,P01,P01_15,00:09:59.519,00:09:55.19,00:10:03.27,35711,36196,rinses pan,rinse,2,pan,5,['pan'],[5]
P01_15_218,P01,P01_15,00:10:02.170,00:10:02.97,00:10:04.91,36178,36294,puts down pan,put-down,1,pan,5,['pan'],[5]
P01_15_219,P01,P01_15,00:10:04.089,00:10:05.01,00:10:05.78,36300,36346,takes cutting board,take,0,board:cutting,18,['board:cutting'],[18]
P01_15_22,P01,P01_15,00:00:59.210,00:01:00.64,00:01:09.14,3638,4148,folds table cloth,fold,28,cloth:table,17,['cloth:table'],[17]
P01_15_220,P01,P01_15,00:10:05.230,00:10:05.88,00:10:19.71,36352,37182,rinses cutting board,rinse,2,board:cutting,18,['board:cutting'],[18]
P01_15_221,P01,P01_15,00:10:17.310,00:10:07.00,00:10:18.48,36420,37108,continues rinsing cutting board,rinse,2,board:cutting,18,['board:cutting'],[18]
P01_15_222,P01,P01_15,00:10:18.310,00:10:18.37,00:10:18.88,37102,37132,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_223,P01,P01_15,00:10:19.700,00:10:18.98,00:10:21.44,37138,37286,drains cutting board,drain,37,board:cutting,18,['board:cutting'],[18]
P01_15_224,P01,P01_15,00:10:21.300,00:10:22.19,00:10:24.19,37331,37451,puts down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18]
P01_15_225,P01,P01_15,00:10:27.130,00:10:26.68,00:10:28.21,37600,37692,squeezes sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_15_226,P01,P01_15,00:10:28.130,00:10:28.33,00:10:28.89,37699,37733,puts down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_15_227,P01,P01_15,00:10:30.389,00:10:29.38,00:10:32.32,37762,37939,takes pasta,take,0,pasta,45,['pasta'],[45]
P01_15_228,P01,P01_15,00:10:35.220,00:10:32.42,00:10:37.52,37945,38251,squeezes pasta,squeeze,18,pasta,45,['pasta'],[45]
P01_15_229,P01,P01_15,00:10:42.709,00:10:43.40,00:10:44.73,38604,38683,opens bin,open,3,bin,36,['bin'],[36]
P01_15_23,P01,P01_15,00:01:08.140,00:01:09.12,00:01:10.41,4147,4224,puts table cloth into drawer,put-into,5,cloth:table,17,"['cloth:table', 'drawer']","[17, 8]"
P01_15_230,P01,P01_15,00:10:43.709,00:10:44.49,00:10:45.12,38669,38707,throws pasta into bin,throw-into,13,pasta,45,"['pasta', 'bin']","[45, 36]"
P01_15_231,P01,P01_15,00:10:44.709,00:10:45.06,00:10:45.59,38703,38735,closes bin,close,4,bin,36,['bin'],[36]
P01_15_232,P01,P01_15,00:10:46.829,00:10:47.39,00:10:48.07,38843,38884,takes washing up liquid,take,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_15_233,P01,P01_15,00:10:48.019,00:10:48.17,00:10:49.15,38890,38949,opens cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_15_234,P01,P01_15,00:10:49.640,00:10:49.83,00:10:51.91,38989,39114,dries hands,dry,14,hand,11,['hand'],[11]
P01_15_235,P01,P01_15,00:10:54.850,00:10:52.00,00:10:54.99,39120,39299,takes cleansing,take,0,cleaner,22,['cleaner'],[22]
P01_15_236,P01,P01_15,00:11:12.519,00:11:11.22,00:11:16.66,40273,40599,wipes counter,wipe,2,counter,42,['counter'],[42]
P01_15_237,P01,P01_15,00:11:31.980,00:11:17.24,00:11:28.42,40634,41305,wipes cooker,wipe,2,cooker,46,['cooker'],[46]
P01_15_238,P01,P01_15,00:11:29.310,00:11:29.32,00:11:30.74,41359,41444,takes sponge,take,0,sponge,9,['sponge'],[9]
P01_15_239,P01,P01_15,00:11:43.120,00:11:31.31,00:11:40.47,41478,42028,wipes cooker,wipe,2,cooker,46,['cooker'],[46]
P01_15_24,P01,P01_15,00:01:09.259,00:01:10.20,00:01:11.22,4212,4273,closes drawer,close,4,drawer,8,['drawer'],[8]
P01_15_240,P01,P01_15,00:11:40.290,00:11:40.71,00:11:41.49,42042,42089,puts down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_15_241,P01,P01_15,00:11:41.300,00:11:41.04,00:11:42.51,42062,42150,takes cloth,take,0,cloth,17,['cloth'],[17]
P01_15_242,P01,P01_15,00:11:22.860,00:11:42.45,00:11:49.36,42147,42561,wipes cooker,wipe,2,cooker,46,['cooker'],[46]
P01_15_243,P01,P01_15,00:11:49.950,00:11:50.04,00:11:52.97,42602,42778,wipes counter,wipe,2,counter,42,['counter'],[42]
P01_15_244,P01,P01_15,00:11:52.730,00:11:53.06,00:11:54.26,42783,42855,opens bin,open,3,bin,36,['bin'],[36]
P01_15_245,P01,P01_15,00:11:53.730,00:11:54.33,00:11:55.54,42859,42932,throws something into bin,throw-into,13,bin,36,['bin'],[36]
P01_15_246,P01,P01_15,00:11:57.380,00:11:57.89,00:11:59.39,43073,43163,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_247,P01,P01_15,00:12:01.050,00:11:59.37,00:12:05.20,43162,43512,washes cloth,wash,2,cloth,17,['cloth'],[17]
P01_15_248,P01,P01_15,00:12:04.720,00:12:05.30,00:12:06.05,43518,43563,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_249,P01,P01_15,00:12:05.720,00:12:06.34,00:12:08.84,43580,43730,squeezes cloth,squeeze,18,cloth,17,['cloth'],[17]
P01_15_25,P01,P01_15,00:01:12.560,00:01:12.97,00:01:13.87,4378,4432,takes sponge,take,0,sponge,9,['sponge'],[9]
P01_15_250,P01,P01_15,00:12:09.740,00:12:09.52,00:12:32.79,43771,45167,wipes cooker,wipe,2,cooker,46,['cooker'],[46]
P01_15_251,P01,P01_15,00:12:23.529,00:12:22.18,00:12:44.68,44530,45880,continues wiping cooker,wipe,2,cooker,46,['cooker'],[46]
P01_15_252,P01,P01_15,00:12:45.170,00:12:45.97,00:12:47.59,45958,46055,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_253,P01,P01_15,00:12:46.170,00:12:46.80,00:12:50.36,46008,46221,washes cloth,wash,2,cloth,17,['cloth'],[17]
P01_15_254,P01,P01_15,00:12:49.459,00:12:49.91,00:12:50.91,46194,46254,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_255,P01,P01_15,00:12:50.829,00:12:51.01,00:12:53.01,46260,46380,squeezes cloth,squeeze,18,cloth,17,['cloth'],[17]
P01_15_256,P01,P01_15,00:12:53.660,00:12:54.33,00:13:08.38,46459,47302,wipes cooker,wipe,2,cooker,46,['cooker'],[46]
P01_15_257,P01,P01_15,00:13:13.240,00:13:08.69,00:13:13.29,47321,47597,wipes counter,wipe,2,counter,42,['counter'],[42]
P01_15_258,P01,P01_15,00:13:07.449,00:13:14.36,00:13:27.07,47661,48424,wipes counter,wipe,2,counter,42,['counter'],[42]
P01_15_259,P01,P01_15,00:13:28.760,00:13:27.37,00:13:31.61,48442,48696,washes sponge,wash,2,sponge,9,['sponge'],[9]
P01_15_26,P01,P01_15,00:01:13.619,00:01:13.84,00:01:15.09,4430,4505,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_260,P01,P01_15,00:13:26.760,00:13:27.50,00:13:28.51,48450,48510,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_261,P01,P01_15,00:13:27.760,00:13:29.17,00:13:36.84,48550,49010,washes cloth,wash,2,cloth,17,['cloth'],[17]
P01_15_262,P01,P01_15,00:13:31.230,00:13:31.01,00:13:32.38,48660,48742,puts down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_15_263,P01,P01_15,00:13:33.920,00:13:32.48,00:13:34.28,48748,48856,washes sink,wash,2,sink,63,['sink'],[63]
P01_15_264,P01,P01_15,00:13:36.920,00:13:34.38,00:13:39.19,48862,49151,squeezes cloth,squeeze,18,cloth,17,['cloth'],[17]
P01_15_265,P01,P01_15,00:13:39.110,00:13:39.13,00:13:46.87,49147,49612,wipes counter,wipe,2,counter,42,['counter'],[42]
P01_15_266,P01,P01_15,00:13:48.790,00:13:45.18,00:13:51.20,49510,49872,continues wiping counter,wipe,2,counter,42,['counter'],[42]
P01_15_267,P01,P01_15,00:13:50.759,00:13:50.73,00:14:00.41,49843,50424,wipes sink,wipe,2,sink,63,['sink'],[63]
P01_15_268,P01,P01_15,00:14:03.959,00:13:57.03,00:14:07.66,50221,50859,continues wiping sink,wipe,2,sink,63,['sink'],[63]
P01_15_269,P01,P01_15,00:14:04.959,00:14:07.04,00:14:08.85,50822,50931,puts down sponges,put-down,1,sponge,9,['sponge'],[9]
P01_15_27,P01,P01_15,00:01:15.060,00:01:14.85,00:01:17.76,4491,4665,rinses sponge,rinse,2,sponge,9,['sponge'],[9]
P01_15_270,P01,P01_15,00:14:08.329,00:14:08.60,00:14:18.77,50916,51526,squeezes clothe,squeeze,18,clothe,17,['clothe'],[17]
P01_15_271,P01,P01_15,00:14:10.029,00:14:10.25,00:14:11.50,51015,51090,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_272,P01,P01_15,00:14:11.029,00:14:11.43,00:14:15.33,51085,51319,washes cloth,wash,2,cloth,17,['cloth'],[17]
P01_15_273,P01,P01_15,00:14:14.910,00:14:15.51,00:14:16.12,51330,51367,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_274,P01,P01_15,00:14:15.910,00:14:16.55,00:14:18.07,51393,51484,squeezes cloth,squeeze,18,cloth,17,['cloth'],[17]
P01_15_275,P01,P01_15,00:14:19.120,00:14:18.89,00:14:29.78,51533,52186,wipes counter,wipe,2,counter,42,['counter'],[42]
P01_15_276,P01,P01_15,00:14:29.820,00:14:29.88,00:14:33.34,52192,52400,wipes sink,wipe,2,sink,63,['sink'],[63]
P01_15_277,P01,P01_15,00:14:32.730,00:14:33.33,00:14:34.27,52399,52456,puts down soap,put-down,1,soap,22,['soap'],[22]
P01_15_278,P01,P01_15,00:14:34.389,00:14:34.65,00:14:36.09,52479,52565,moves washing up liquid,move,11,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_15_279,P01,P01_15,00:14:39.160,00:14:39.06,00:14:40.58,52743,52834,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_28,P01,P01_15,00:01:16.679,00:01:16.35,00:01:18.08,4581,4684,closes tap,turn-off,8,tap,0,['tap'],[0]
P01_15_280,P01,P01_15,00:14:40.160,00:14:40.94,00:14:44.30,52856,53058,washes cloth,wash,2,cloth,17,['cloth'],[17]
P01_15_281,P01,P01_15,00:14:44.610,00:14:44.76,00:14:45.38,53085,53122,puts down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_15_282,P01,P01_15,00:14:45.610,00:14:45.36,00:14:53.68,53121,53620,washes hands,wash,2,hand,11,['hand'],[11]
P01_15_283,P01,P01_15,00:14:52.649,00:14:53.57,00:14:54.28,53614,53656,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_284,P01,P01_15,00:14:55.860,00:14:56.63,00:15:03.63,53797,54217,dries hands,dry,14,hand,11,['hand'],[11]
P01_15_285,P01,P01_15,00:15:03.310,00:15:03.73,00:15:04.73,54223,54283,hangs cloth,hang,41,cloth,17,['cloth'],[17]
P01_15_286,P01,P01_15,00:15:04.600,00:15:05.25,00:15:07.40,54315,54444,moves chair,move,11,chair,182,['chair'],[182]
P01_15_287,P01,P01_15,00:15:09.649,00:15:10.49,00:15:12.97,54629,54778,moves chair,move,11,chair,182,['chair'],[182]
P01_15_288,P01,P01_15,00:15:14.089,00:15:13.44,00:15:15.13,54806,54907,takes glass,take,0,glass,10,['glass'],[10]
P01_15_289,P01,P01_15,00:15:15.089,00:15:14.99,00:15:22.14,54899,55328,pours wine,pour,9,wine,192,['wine'],[192]
P01_15_29,P01,P01_15,00:01:18.210,00:01:19.10,00:01:19.93,4746,4795,takes washing up liquid,take,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_15_290,P01,P01_15,00:15:22.000,00:15:22.24,00:15:23.60,55334,55416,puts down bottle,put-down,1,bottle,15,['bottle'],[15]
P01_15_3,P01,P01_15,00:00:06.470,00:00:07.35,00:00:07.90,441,474,puts down knife,put-down,1,knife,4,['knife'],[4]
P01_15_30,P01,P01_15,00:01:19.619,00:01:20.50,00:01:22.00,4830,4920,pours washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_15_31,P01,P01_15,00:01:23.020,00:01:21.72,00:01:23.88,4903,5032,squeezes sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_15_32,P01,P01_15,00:01:24.020,00:01:24.28,00:01:25.73,5056,5143,takes spatula,take,0,spatula,20,['spatula'],[20]
P01_15_33,P01,P01_15,00:01:25.020,00:01:25.83,00:01:34.50,5149,5670,washes spatula,wash,2,spatula,20,['spatula'],[20]
P01_15_34,P01,P01_15,00:01:40.700,00:01:34.46,00:01:44.99,5667,6299,continues washing spatula,wash,2,spatula,20,['spatula'],[20]
P01_15_35,P01,P01_15,00:01:44.249,00:01:44.94,00:01:45.80,6296,6348,puts down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_15_36,P01,P01_15,00:01:45.249,00:01:45.84,00:01:46.47,6350,6388,takes spatula,take,0,spatula,20,['spatula'],[20]
P01_15_37,P01,P01_15,00:01:46.289,00:01:46.57,00:02:02.26,6394,7335,washes spatula,wash,2,spatula,20,['spatula'],[20]
P01_15_38,P01,P01_15,00:02:01.179,00:02:02.24,00:02:03.92,7334,7435,puts down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_15_39,P01,P01_15,00:02:03.869,00:02:03.56,00:02:04.83,7413,7489,takes knife,take,0,knife,4,['knife'],[4]
P01_15_4,P01,P01_15,00:00:09.309,00:00:10.22,00:00:11.24,613,674,opens bin,open,3,bin,36,['bin'],[36]
P01_15_40,P01,P01_15,00:02:04.869,00:02:04.93,00:02:09.79,7495,7787,washes knife,wash,2,knife,4,['knife'],[4]
P01_15_41,P01,P01_15,00:02:08.619,00:02:09.04,00:02:10.14,7742,7808,puts down knife,put-down,1,knife,4,['knife'],[4]
P01_15_42,P01,P01_15,00:02:10.009,00:02:10.02,00:02:11.42,7801,7885,takes knife,take,0,knife,4,['knife'],[4]
P01_15_43,P01,P01_15,00:02:11.009,00:02:11.34,00:02:15.21,7880,8112,washes knife,wash,2,knife,4,['knife'],[4]
P01_15_44,P01,P01_15,00:02:14.459,00:02:15.31,00:02:16.28,8118,8176,puts down knife,put-down,1,knife,4,['knife'],[4]
P01_15_45,P01,P01_15,00:02:16.010,00:02:16.10,00:02:17.43,8166,8245,takes spoon,take,0,spoon,1,['spoon'],[1]
P01_15_46,P01,P01_15,00:02:17.010,00:02:17.47,00:02:19.44,8248,8366,washes spoon,wash,2,spoon,1,['spoon'],[1]
P01_15_47,P01,P01_15,00:02:18.480,00:02:19.53,00:02:20.26,8371,8415,puts down spoon,put-down,1,spoon,1,['spoon'],[1]
P01_15_48,P01,P01_15,00:02:19.500,00:02:20.16,00:02:22.44,8409,8546,takes fork,take,0,fork,14,['fork'],[14]
P01_15_49,P01,P01_15,00:02:21.500,00:02:21.19,00:02:25.85,8471,8751,washes fork,wash,2,fork,14,['fork'],[14]
P01_15_5,P01,P01_15,00:00:10.940,00:00:12.07,00:00:14.03,724,841,throws leftovers into bin,throw-into,13,leftover,34,"['leftover', 'bin']","[34, 36]"
P01_15_50,P01,P01_15,00:02:24.580,00:02:25.76,00:02:26.68,8745,8800,puts down fork,put-down,1,fork,14,['fork'],[14]
P01_15_51,P01,P01_15,00:02:26.209,00:02:26.71,00:02:27.39,8802,8843,takes knife,take,0,knife,4,['knife'],[4]
P01_15_52,P01,P01_15,00:02:27.209,00:02:27.49,00:02:34.28,8849,9256,washes knife,wash,2,knife,4,['knife'],[4]
P01_15_53,P01,P01_15,00:02:36.590,00:02:28.37,00:02:30.37,8902,9022,washes knife,wash,2,knife,4,['knife'],[4]
P01_15_54,P01,P01_15,00:02:33.150,00:02:34.38,00:02:35.02,9262,9301,puts down knife,put-down,1,knife,4,['knife'],[4]
P01_15_55,P01,P01_15,00:02:34.489,00:02:34.86,00:02:35.86,9291,9351,takes fork,take,0,fork,14,['fork'],[14]
P01_15_56,P01,P01_15,00:02:57.030,00:02:35.93,00:02:43.74,9355,9824,washes knife,wash,2,knife,4,['knife'],[4]
P01_15_57,P01,P01_15,00:02:42.900,00:02:43.25,00:02:44.00,9795,9840,puts down knife,put-down,1,knife,4,['knife'],[4]
P01_15_58,P01,P01_15,00:02:43.900,00:02:44.10,00:02:45.10,9846,9906,takes fork,take,0,fork,14,['fork'],[14]
P01_15_59,P01,P01_15,00:02:49.430,00:02:44.62,00:02:45.21,9877,9912,takes fork,take,0,fork,14,['fork'],[14]
P01_15_6,P01,P01_15,00:00:13.900,00:00:14.19,00:00:15.37,851,922,closes bin,close,4,bin,36,['bin'],[36]
P01_15_60,P01,P01_15,00:02:44.900,00:02:45.20,00:02:49.64,9912,10178,washes fork,wash,2,fork,14,['fork'],[14]
P01_15_61,P01,P01_15,00:02:50.430,00:02:45.56,00:02:49.65,9933,10179,washes fork,wash,2,fork,14,['fork'],[14]
P01_15_62,P01,P01_15,00:02:48.349,00:02:49.36,00:02:50.11,10161,10206,puts down fork,put-down,1,fork,14,['fork'],[14]
P01_15_63,P01,P01_15,00:02:54.810,00:02:49.72,00:02:50.34,10183,10220,puts down fork,put-down,1,fork,14,['fork'],[14]
P01_15_64,P01,P01_15,00:02:55.829,00:02:56.79,00:02:57.99,10607,10679,takes knife,take,0,knife,4,['knife'],[4]
P01_15_65,P01,P01_15,00:02:20.500,00:02:57.99,00:03:06.11,10679,11166,washes knife,wash,2,knife,4,['knife'],[4]
P01_15_66,P01,P01_15,00:03:04.719,00:03:05.78,00:03:06.73,11146,11203,puts down knife,put-down,1,knife,4,['knife'],[4]
P01_15_67,P01,P01_15,00:03:05.719,00:03:06.68,00:03:08.34,11200,11300,takes plate,take,0,plate,2,['plate'],[2]
P01_15_68,P01,P01_15,00:03:11.370,00:03:07.21,00:03:11.94,11232,11516,washes plate,wash,2,plate,2,['plate'],[2]
P01_15_69,P01,P01_15,00:03:08.370,00:03:08.44,00:03:09.77,11306,11386,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_7,P01,P01_15,00:00:17.390,00:00:17.37,00:00:18.84,1042,1130,puts plate onto plate,put-onto,1,plate,2,"['plate', 'plate']","[2, 2]"
P01_15_70,P01,P01_15,00:03:09.370,00:03:09.58,00:03:10.33,11374,11419,rinses plate,rinse,2,plate,2,['plate'],[2]
P01_15_71,P01,P01_15,00:03:10.370,00:03:10.36,00:03:11.22,11421,11473,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_72,P01,P01_15,00:03:20.579,00:03:12.04,00:03:23.67,11522,12220,continues washing plate,wash,2,plate,2,['plate'],[2]
P01_15_73,P01,P01_15,00:03:22.269,00:03:22.58,00:03:24.41,12154,12264,puts down plate,put-down,1,plate,2,['plate'],[2]
P01_15_74,P01,P01_15,00:03:23.750,00:03:24.51,00:03:27.92,12270,12475,takes plate,take,0,plate,2,['plate'],[2]
P01_15_75,P01,P01_15,00:03:27.349,00:03:28.02,00:03:30.99,12481,12659,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_76,P01,P01_15,00:03:28.349,00:03:28.84,00:03:30.69,12530,12641,rinses plate,rinse,2,plate,2,['plate'],[2]
P01_15_77,P01,P01_15,00:03:29.430,00:03:30.14,00:03:31.39,12608,12683,turns off tap,turn-off,8,tap,0,['tap'],[0]
P01_15_78,P01,P01_15,00:03:30.430,00:03:31.49,00:03:36.14,12689,12968,washes plate,wash,2,plate,2,['plate'],[2]
P01_15_79,P01,P01_15,00:03:42.969,00:03:36.24,00:03:42.31,12974,13338,continues washing pate,wash,2,plate,2,['plate'],[2]
P01_15_8,P01,P01_15,00:00:18.560,00:00:18.93,00:00:20.20,1135,1212,takes plates,take,0,plate,2,['plate'],[2]
P01_15_80,P01,P01_15,00:03:44.069,00:03:45.51,00:03:46.93,13530,13615,puts down plate,put-down,1,plate,2,['plate'],[2]
P01_15_81,P01,P01_15,00:03:45.959,00:03:46.75,00:03:48.10,13605,13686,takes plate,take,0,plate,2,['plate'],[2]
P01_15_82,P01,P01_15,00:03:47.329,00:03:48.07,00:03:50.18,13684,13810,washes plate,wash,2,plate,2,['plate'],[2]
P01_15_83,P01,P01_15,00:03:49.590,00:03:49.86,00:03:51.55,13791,13893,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_84,P01,P01_15,00:03:50.590,00:03:50.59,00:03:51.59,13835,13895,rinses plate,rinse,2,plate,2,['plate'],[2]
P01_15_85,P01,P01_15,00:03:51.590,00:03:51.44,00:03:51.94,13886,13916,closes tap,turn-off,8,tap,0,['tap'],[0]
P01_15_86,P01,P01_15,00:03:52.590,00:03:52.29,00:03:57.29,13937,14237,washes plate,wash,2,plate,2,['plate'],[2]
P01_15_87,P01,P01_15,00:03:57.019,00:03:57.64,00:03:58.39,14258,14303,puts on sponge,put-on,1,sponge,9,['sponge'],[9]
P01_15_88,P01,P01_15,00:03:58.019,00:04:00.02,00:04:00.68,14401,14440,takes sponge,take,0,sponge,9,['sponge'],[9]
P01_15_89,P01,P01_15,00:04:01.350,00:04:00.78,00:04:05.03,14446,14701,washes plate,wash,2,plate,2,['plate'],[2]
P01_15_9,P01,P01_15,00:00:21.189,00:00:21.14,00:00:22.87,1268,1372,takes plate,take,0,plate,2,['plate'],[2]
P01_15_90,P01,P01_15,00:04:04.909,00:04:05.13,00:04:06.17,14707,14770,puts down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_15_91,P01,P01_15,00:04:05.950,00:04:05.69,00:04:06.68,14741,14800,turns on tap,turn-on,6,tap,0,['tap'],[0]
P01_15_92,P01,P01_15,00:04:06.950,00:04:07.60,00:04:18.19,14856,15491,rinses plate,rinse,2,plate,2,['plate'],[2]
P01_15_93,P01,P01_15,00:04:19.190,00:04:19.40,00:04:21.40,15563,15683,puts down plate,put-down,1,plate,2,['plate'],[2]
P01_15_94,P01,P01_15,00:04:20.389,00:04:22.08,00:04:23.54,15724,15812,takes plate,take,0,plate,2,['plate'],[2]
P01_15_95,P01,P01_15,00:04:21.620,00:04:22.58,00:04:28.03,15754,16081,rinses plate,rinse,2,plate,2,['plate'],[2]
